"id","code","label","parentId","ontology","uri"
"urn:miriam:icd:S27.3","S27.3","Other injuries of lung","urn:miriam:icd:S27","ICD-10","http://identifiers.org/icd/S27.3"
"urn:miriam:icd:S27.4","S27.4","Injury of bronchus","urn:miriam:icd:S27","ICD-10","http://identifiers.org/icd/S27.4"
"urn:miriam:icd:S27.5","S27.5","Injury of thoracic trachea","urn:miriam:icd:S27","ICD-10","http://identifiers.org/icd/S27.5"
"urn:miriam:icd:S27.6","S27.6","Injury of pleura","urn:miriam:icd:S27","ICD-10","http://identifiers.org/icd/S27.6"
"urn:miriam:icd:S27.7","S27.7","Multiple injuries of intrathoracic organs","urn:miriam:icd:S27","ICD-10","http://identifiers.org/icd/S27.7"
"urn:miriam:icd:S27.8","S27.8","Injury of other specified intrathoracic organs","urn:miriam:icd:S27","ICD-10","http://identifiers.org/icd/S27.8"
"urn:miriam:icd:S27.9","S27.9","Injury of unspecified intrathoracic organ","urn:miriam:icd:S27","ICD-10","http://identifiers.org/icd/S27.9"
"urn:miriam:icd:S28","S28","Crushing injury of thorax and traumatic amputation of part of thorax","urn:miriam:icd:S20-S29","ICD-10","http://identifiers.org/icd/S28"
"urn:miriam:icd:S28.0","S28.0","Crushed chest","urn:miriam:icd:S28","ICD-10","http://identifiers.org/icd/S28.0"
"urn:miriam:icd:S28.1","S28.1","Traumatic amputation of part of thorax","urn:miriam:icd:S28","ICD-10","http://identifiers.org/icd/S28.1"
"urn:miriam:icd:S29","S29","Other and unspecified injuries of thorax","urn:miriam:icd:S20-S29","ICD-10","http://identifiers.org/icd/S29"
"urn:miriam:icd:S29.0","S29.0","Injury of muscle and tendon at thorax level","urn:miriam:icd:S29","ICD-10","http://identifiers.org/icd/S29.0"
"urn:miriam:icd:S29.7","S29.7","Multiple injuries of thorax","urn:miriam:icd:S29","ICD-10","http://identifiers.org/icd/S29.7"
"urn:miriam:icd:S29.8","S29.8","Other specified injuries of thorax","urn:miriam:icd:S29","ICD-10","http://identifiers.org/icd/S29.8"
"urn:miriam:icd:S29.9","S29.9","Unspecified injury of thorax","urn:miriam:icd:S29","ICD-10","http://identifiers.org/icd/S29.9"
"urn:miriam:icd:S30-S39","S30-S39","Injuries to the abdomen, lower back, lumbar spine and pelvis","urn:miriam:icd:XIX","ICD-10",""
"urn:miriam:icd:S30","S30","Superficial injury of abdomen, lower back and pelvis","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S30"
"urn:miriam:icd:S30.0","S30.0","Contusion of lower back and pelvis","urn:miriam:icd:S30","ICD-10","http://identifiers.org/icd/S30.0"
"urn:miriam:icd:S30.1","S30.1","Contusion of abdominal wall","urn:miriam:icd:S30","ICD-10","http://identifiers.org/icd/S30.1"
"urn:miriam:icd:S30.2","S30.2","Contusion of external genital organs","urn:miriam:icd:S30","ICD-10","http://identifiers.org/icd/S30.2"
"urn:miriam:icd:S30.7","S30.7","Multiple superficial injuries of abdomen, lower back and pelvis","urn:miriam:icd:S30","ICD-10","http://identifiers.org/icd/S30.7"
"urn:miriam:icd:S30.8","S30.8","Other superficial injuries of abdomen, lower back and pelvis","urn:miriam:icd:S30","ICD-10","http://identifiers.org/icd/S30.8"
"urn:miriam:icd:S30.9","S30.9","Superficial injury of abdomen, lower back and pelvis, part unspecified","urn:miriam:icd:S30","ICD-10","http://identifiers.org/icd/S30.9"
"urn:miriam:icd:S31","S31","Open wound of abdomen, lower back and pelvis","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S31"
"urn:miriam:icd:S31.0","S31.0","Open wound of lower back and pelvis","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.0"
"urn:miriam:icd:S31.1","S31.1","Open wound of abdominal wall","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.1"
"urn:miriam:icd:S31.2","S31.2","Open wound of penis","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.2"
"urn:miriam:icd:S31.3","S31.3","Open wound of scrotum and testes","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.3"
"urn:miriam:icd:S31.4","S31.4","Open wound of vagina and vulva","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.4"
"urn:miriam:icd:S31.5","S31.5","Open wound of other and unspecified external genital organs","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.5"
"urn:miriam:icd:S31.7","S31.7","Multiple open wounds of abdomen, lower back and pelvis","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.7"
"urn:miriam:icd:S31.8","S31.8","Open wound of other and unspecified parts of abdomen","urn:miriam:icd:S31","ICD-10","http://identifiers.org/icd/S31.8"
"urn:miriam:icd:S32","S32","Fracture of lumbar spine and pelvis","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S32"
"urn:miriam:icd:S32.0","S32.0","Fracture of lumbar vertebra","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.0"
"urn:miriam:icd:S32.1","S32.1","Fracture of sacrum","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.1"
"urn:miriam:icd:S32.2","S32.2","Fracture of coccyx","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.2"
"urn:miriam:icd:S32.3","S32.3","Fracture of ilium","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.3"
"urn:miriam:icd:S32.4","S32.4","Fracture of acetabulum","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.4"
"urn:miriam:icd:S32.5","S32.5","Fracture of pubis","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.5"
"urn:miriam:icd:S32.7","S32.7","Multiple fractures of lumbar spine and pelvis","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.7"
"urn:miriam:icd:S32.8","S32.8","Fracture of other and unspecified parts of lumbar spine and pelvis","urn:miriam:icd:S32","ICD-10","http://identifiers.org/icd/S32.8"
"urn:miriam:icd:S33","S33","Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S33"
"urn:miriam:icd:S33.0","S33.0","Traumatic rupture of lumbar intervertebral disc","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.0"
"urn:miriam:icd:S33.1","S33.1","Dislocation of lumbar vertebra","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.1"
"urn:miriam:icd:S33.2","S33.2","Dislocation of sacroiliac and sacrococcygeal joint","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.2"
"urn:miriam:icd:S33.3","S33.3","Dislocation of other and unspecified parts of lumbar spine and pelvis","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.3"
"urn:miriam:icd:S33.4","S33.4","Traumatic rupture of symphysis pubis","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.4"
"urn:miriam:icd:S33.5","S33.5","Sprain and strain of lumbar spine","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.5"
"urn:miriam:icd:S33.6","S33.6","Sprain and strain of sacroiliac joint","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.6"
"urn:miriam:icd:S33.7","S33.7","Sprain and strain of other and unspecified parts of lumbar spine and pelvis","urn:miriam:icd:S33","ICD-10","http://identifiers.org/icd/S33.7"
"urn:miriam:icd:S34","S34","Injury of nerves and lumbar spinal cord at abdomen, lower back and pelvis level","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S34"
"urn:miriam:icd:S34.0","S34.0","Concussion and oedema of lumbar spinal cord","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.0"
"urn:miriam:icd:S34.1","S34.1","Other injury of lumbar spinal cord","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.1"
"urn:miriam:icd:S34.2","S34.2","Injury of nerve root of lumbar and sacral spine","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.2"
"urn:miriam:icd:S34.3","S34.3","Injury of cauda equina","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.3"
"urn:miriam:icd:S34.4","S34.4","Injury of lumbosacral plexus","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.4"
"urn:miriam:icd:S34.5","S34.5","Injury of lumbar, sacral and pelvic sympathetic nerves","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.5"
"urn:miriam:icd:S34.6","S34.6","Injury of peripheral nerve(s) of abdomen, lower back and pelvis","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.6"
"urn:miriam:icd:S34.8","S34.8","Injury of other and unspecified nerves at abdomen, lower back and pelvis level","urn:miriam:icd:S34","ICD-10","http://identifiers.org/icd/S34.8"
"urn:miriam:icd:S35","S35","Injury of blood vessels at abdomen, lower back and pelvis level","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S35"
"urn:miriam:icd:S35.0","S35.0","Injury of abdominal aorta","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.0"
"urn:miriam:icd:S35.1","S35.1","Injury of inferior vena cava","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.1"
"urn:miriam:icd:S35.2","S35.2","Injury of coeliac or mesenteric artery","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.2"
"urn:miriam:icd:S35.3","S35.3","Injury of portal or splenic vein","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.3"
"urn:miriam:icd:S35.4","S35.4","Injury of renal blood vessels","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.4"
"urn:miriam:icd:S35.5","S35.5","Injury of iliac blood vessels","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.5"
"urn:miriam:icd:S35.7","S35.7","Injury of multiple blood vessels at abdomen, lower back and pelvis level","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.7"
"urn:miriam:icd:S35.8","S35.8","Injury of other blood vessels at abdomen, lower back and pelvis level","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.8"
"urn:miriam:icd:S35.9","S35.9","Injury of unspecified blood vessel at abdomen, lower back and pelvis level","urn:miriam:icd:S35","ICD-10","http://identifiers.org/icd/S35.9"
"urn:miriam:icd:S36","S36","Injury of intra-abdominal organs","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S36"
"urn:miriam:icd:S36.0","S36.0","Injury of spleen","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.0"
"urn:miriam:icd:S36.1","S36.1","Injury of liver or gallbladder","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.1"
"urn:miriam:icd:S36.2","S36.2","Injury of pancreas","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.2"
"urn:miriam:icd:S36.3","S36.3","Injury of stomach","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.3"
"urn:miriam:icd:S36.4","S36.4","Injury of small intestine","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.4"
"urn:miriam:icd:S36.5","S36.5","Injury of colon","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.5"
"urn:miriam:icd:S36.6","S36.6","Injury of rectum","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.6"
"urn:miriam:icd:S36.7","S36.7","Injury of multiple intra-abdominal organs","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.7"
"urn:miriam:icd:S36.8","S36.8","Injury of other intra-abdominal organs","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.8"
"urn:miriam:icd:S36.9","S36.9","Injury of unspecified intra-abdominal organ","urn:miriam:icd:S36","ICD-10","http://identifiers.org/icd/S36.9"
"urn:miriam:icd:S37","S37","Injury of urinary and pelvic organs","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S37"
"urn:miriam:icd:S37.0","S37.0","Injury of kidney","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.0"
"urn:miriam:icd:S37.1","S37.1","Injury of ureter","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.1"
"urn:miriam:icd:S37.2","S37.2","Injury of bladder","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.2"
"urn:miriam:icd:S37.3","S37.3","Injury of urethra","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.3"
"urn:miriam:icd:S37.4","S37.4","Injury of ovary","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.4"
"urn:miriam:icd:S37.5","S37.5","Injury of fallopian tube","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.5"
"urn:miriam:icd:S37.6","S37.6","Injury of uterus","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.6"
"urn:miriam:icd:S37.7","S37.7","Injury of multiple pelvic organs","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.7"
"urn:miriam:icd:S37.8","S37.8","Injury of other pelvic organs","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.8"
"urn:miriam:icd:S37.9","S37.9","Injury of unspecified pelvic organ","urn:miriam:icd:S37","ICD-10","http://identifiers.org/icd/S37.9"
"urn:miriam:icd:S38","S38","Crushing injury and traumatic amputation of part of abdomen, lower back and pelvis","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S38"
"urn:miriam:icd:S38.0","S38.0","Crushing injury of external genital organs","urn:miriam:icd:S38","ICD-10","http://identifiers.org/icd/S38.0"
"urn:miriam:icd:S38.1","S38.1","Crushing injury of other and unspecified parts of abdomen, lower back and pelvis","urn:miriam:icd:S38","ICD-10","http://identifiers.org/icd/S38.1"
"urn:miriam:icd:S38.2","S38.2","Traumatic amputation of external genital organs","urn:miriam:icd:S38","ICD-10","http://identifiers.org/icd/S38.2"
"urn:miriam:icd:S38.3","S38.3","Traumatic amputation of other and unspecified parts of abdomen, lower back and pelvis","urn:miriam:icd:S38","ICD-10","http://identifiers.org/icd/S38.3"
"urn:miriam:icd:S39","S39","Other and unspecified injuries of abdomen, lower back and pelvis","urn:miriam:icd:S30-S39","ICD-10","http://identifiers.org/icd/S39"
"urn:miriam:icd:S39.0","S39.0","Injury of muscle and tendon of abdomen, lower back and pelvis","urn:miriam:icd:S39","ICD-10","http://identifiers.org/icd/S39.0"
"urn:miriam:icd:S39.6","S39.6","Injury of intra-abdominal organ(s) with pelvic organ(s)","urn:miriam:icd:S39","ICD-10","http://identifiers.org/icd/S39.6"
"urn:miriam:icd:S39.7","S39.7","Other multiple injuries of abdomen, lower back and pelvis","urn:miriam:icd:S39","ICD-10","http://identifiers.org/icd/S39.7"
"urn:miriam:icd:S39.8","S39.8","Other specified injuries of abdomen, lower back and pelvis","urn:miriam:icd:S39","ICD-10","http://identifiers.org/icd/S39.8"
"urn:miriam:icd:S39.9","S39.9","Unspecified injury of abdomen, lower back and pelvis","urn:miriam:icd:S39","ICD-10","http://identifiers.org/icd/S39.9"
"urn:miriam:icd:S40-S49","S40-S49","Injuries to the shoulder and upper arm","urn:miriam:icd:XIX","ICD-10",""
"urn:miriam:icd:S40","S40","Superficial injury of shoulder and upper arm","urn:miriam:icd:S40-S49","ICD-10","http://identifiers.org/icd/S40"
"urn:miriam:icd:S40.0","S40.0","Contusion of shoulder and upper arm","urn:miriam:icd:S40","ICD-10","http://identifiers.org/icd/S40.0"
"urn:miriam:icd:S40.7","S40.7","Multiple superficial injuries of shoulder and upper arm","urn:miriam:icd:S40","ICD-10","http://identifiers.org/icd/S40.7"
"urn:miriam:icd:S40.8","S40.8","Other superficial injuries of shoulder and upper arm","urn:miriam:icd:S40","ICD-10","http://identifiers.org/icd/S40.8"
"urn:miriam:icd:S40.9","S40.9","Superficial injury of shoulder and upper arm, unspecified","urn:miriam:icd:S40","ICD-10","http://identifiers.org/icd/S40.9"
"urn:miriam:icd:S41","S41","Open wound of shoulder and upper arm","urn:miriam:icd:S40-S49","ICD-10","http://identifiers.org/icd/S41"
"urn:miriam:icd:S41.0","S41.0","Open wound of shoulder","urn:miriam:icd:S41","ICD-10","http://identifiers.org/icd/S41.0"
"urn:miriam:icd:S41.1","S41.1","Open wound of upper arm","urn:miriam:icd:S41","ICD-10","http://identifiers.org/icd/S41.1"
"urn:miriam:icd:S41.7","S41.7","Multiple open wounds of shoulder and upper arm","urn:miriam:icd:S41","ICD-10","http://identifiers.org/icd/S41.7"
"urn:miriam:icd:S41.8","S41.8","Open wound of other and unspecified parts of shoulder girdle","urn:miriam:icd:S41","ICD-10","http://identifiers.org/icd/S41.8"
"urn:miriam:icd:S42","S42","Fracture of shoulder and upper arm","urn:miriam:icd:S40-S49","ICD-10","http://identifiers.org/icd/S42"
"urn:miriam:icd:S42.0","S42.0","Fracture of clavicle","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.0"
"urn:miriam:icd:S42.1","S42.1","Fracture of scapula","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.1"
"urn:miriam:icd:S42.2","S42.2","Fracture of upper end of humerus","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.2"
"urn:miriam:icd:S42.3","S42.3","Fracture of shaft of humerus","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.3"
"urn:miriam:icd:S42.4","S42.4","Fracture of lower end of humerus","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.4"
"urn:miriam:icd:S42.7","S42.7","Multiple fractures of clavicle, scapula and humerus","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.7"
"urn:miriam:icd:S42.8","S42.8","Fracture of other parts of shoulder and upper arm","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.8"
"urn:miriam:icd:S42.9","S42.9","Fracture of shoulder girdle, part unspecified","urn:miriam:icd:S42","ICD-10","http://identifiers.org/icd/S42.9"
"urn:miriam:icd:S43","S43","Dislocation, sprain and strain of joints and ligaments of shoulder girdle","urn:miriam:icd:S40-S49","ICD-10","http://identifiers.org/icd/S43"
"urn:miriam:icd:S43.0","S43.0","Dislocation of shoulder joint","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.0"
"urn:miriam:icd:S43.1","S43.1","Dislocation of acromioclavicular joint","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.1"
"urn:miriam:icd:S43.2","S43.2","Dislocation of sternoclavicular joint","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.2"
"urn:miriam:icd:S43.3","S43.3","Dislocation of other and unspecified parts of shoulder girdle","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.3"
"urn:miriam:icd:S43.4","S43.4","Sprain and strain of shoulder joint","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.4"
"urn:miriam:icd:S43.5","S43.5","Sprain and strain of acromioclavicular joint","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.5"
"urn:miriam:icd:S43.6","S43.6","Sprain and strain of sternoclavicular joint","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.6"
"urn:miriam:icd:S43.7","S43.7","Sprain and strain of other and unspecified parts of shoulder girdle","urn:miriam:icd:S43","ICD-10","http://identifiers.org/icd/S43.7"
"urn:miriam:icd:S44","S44","Injury of nerves at shoulder and upper arm level","urn:miriam:icd:S40-S49","ICD-10","http://identifiers.org/icd/S44"
"urn:miriam:icd:S44.0","S44.0","Injury of ulnar nerve at upper arm level","urn:miriam:icd:S44","ICD-10","http://identifiers.org/icd/S44.0"
"urn:miriam:icd:S44.1","S44.1","Injury of median nerve at upper arm level","urn:miriam:icd:S44","ICD-10","http://identifiers.org/icd/S44.1"
"urn:miriam:icd:S44.2","S44.2","Injury of radial nerve at upper arm level","urn:miriam:icd:S44","ICD-10","http://identifiers.org/icd/S44.2"
"urn:miriam:icd:S44.3","S44.3","Injury of axillary nerve","urn:miriam:icd:S44","ICD-10","http://identifiers.org/icd/S44.3"
"urn:miriam:icd:S44.4","S44.4","Injury of musculocutaneous nerve","urn:miriam:icd:S44","ICD-10","http://identifiers.org/icd/S44.4"
